id,name,neighborhood_cleansed,latitude,longitude,host_listings_count,property_type,room_type,accommodates,bedrooms,price,availability_365,review_scores_rating
874880,"Via dell'Ambrosiana, in the heart of Milan",DUOMO,45.46339,9.18508,1,Entire rental unit,Entire home/apt,6,2.0,$260.00,101,4.85
671609,Delicious attic with terrace !,XXII MARZO,45.45883,9.21574,1,Entire condo,Entire home/apt,3,2.0,$143.00,323,4.67
675846,Big apartment Milan center Navigli,NAVIGLIO GRANDE,45.44486,9.17609,1,Entire rental unit,Entire home/apt,3,1.0,$129.00,178,4.86
1015186,Studio 40 mq-Area Isola/City Centre,PIOLA,45.48983,9.19709,1,Entire rental unit,Entire home/apt,4,1.0,$146.00,21,4.67
876400,ELEGANT FULLFURNISHED NEXT TO DUOMO,BUENOS AIRES,45.48512,9.20956,1,Private room in rental unit,Private room,2,1.0,$87.00,265,
1017490,HOLIDAYS IN MILAN?VERY NICE FLAT!!,PIOLA,45.49167,9.18686,1,Entire rental unit,Entire home/apt,2,1.0,$73.00,351,4.96
1019216,Photo studio + Room - Design week - Tortona area,PORTA ROMANA,45.45924,9.1659,5,Entire home,Entire home/apt,2,1.0,$600.00,89,
881892,FAIR CITY Fashion Apt 5Pax EXPO2015,SARPI,45.4795,9.16853,4,Entire rental unit,Entire home/apt,5,1.0,$80.00,19,4.5
1019978,Cozy double room in nice appartment,CERMENTATE,45.48692,9.20942,1,Private room in rental unit,Private room,2,1.0,$65.00,0,4.65
1022828,Lovely attic in Pta. Romana,PORTA ROMANA,45.4509,9.19866,1,Entire rental unit,Entire home/apt,2,1.0,$69.00,298,4.88
679442,"Elegant, quiet and luminous flat",SARPI,45.48752,9.15993,6,Entire rental unit,Entire home/apt,2,1.0,$99.00,240,4.84
682825,Stunning penthouse in Brera's heart - Single Room,BRERA,45.474,9.18606,1,Private room in rental unit,Private room,2,1.0,$160.00,347,5.0
886510,LOVELY Central Apt close to Brera,SARPI,45.48345,9.17657,1,Entire rental unit,Entire home/apt,4,1.0,$75.00,0,4.78
686189,Blue room in the trees,CERMENTATE,45.45872,9.10529,1,Private room in home,Private room,2,1.0,$50.00,0,4.73
887729,Design apartment  just next to Navigli & Bocconi,PORTA TICINESE,45.44562,9.1806,2,Entire rental unit,Entire home/apt,6,2.0,$130.00,84,4.57
691171,confort. bed room(curtain divided),PADOVA,45.50265502929688,9.234384536743164,5,Private room in rental unit,Private room,1,1.0,$25.00,323,4.49
691643,apartment in martesana garden,PADOVA,45.50236,9.23319,5,Entire rental unit,Entire home/apt,6,2.0,$191.00,317,4.18
1023443,Cosy Apartment in the Historical Center,BUENOS AIRES,45.47712,9.20399,1,Entire condo,Entire home/apt,3,1.0,$87.00,0,4.49
1023741,City Center. January Special Price!,DUOMO,45.45817,9.18205,2,Entire rental unit,Entire home/apt,2,1.0,$150.00,169,4.94
892048,charming 90 sm apt s. ambrogio/ticinese area,VIA SAN VITTORE,45.45974,9.17424,1,Entire rental unit,Entire home/apt,4,1.0,$150.00,87,5.0
1024464,Cozy and warm 3 beds apartment,GIAMBELLINO,45.44586,9.14131,3,Entire rental unit,Entire home/apt,3,1.0,$55.00,348,
691738,Lovely architect apartment for rent,PIOLA,45.49104,9.18855,1,Entire condo,Entire home/apt,3,1.0,$371.00,11,4.53
901720,"CENTRAL: free parking, wi-fi, breakfast, lift,view",PIOLA,45.49395,9.18731,1,Entire rental unit,Entire home/apt,6,2.0,$102.00,47,4.85
693630,Design Apartment Navigli,PORTA TICINESE,45.4479,9.1776,1,Entire rental unit,Entire home/apt,4,1.0,$169.00,0,5.0
1025614,Comfort & style Milano zona Tortona,GIAMBELLINO,45.44416,9.11816,5,Entire rental unit,Entire home/apt,4,2.0,$80.00,204,4.75
912057,"Minimalist, Retro Apartment",BUENOS AIRES,45.48111,9.21344,2,Entire rental unit,Entire home/apt,2,1.0,$214.00,235,4.97
1025621,Very Nice Apartment in Milan!,LORETO,45.49216,9.21704,2,Entire rental unit,Entire home/apt,2,1.0,$120.00,356,4.57
693920,Cozy Apartment In Isola Distr,PIOLA,45.49345,9.18995,1,Entire rental unit,Entire home/apt,2,1.0,$136.00,356,4.96
914201,HEART OFMILAN LOFT ARCO DELLA PACE,SARPI,45.4764518737793,9.173406600952148,1,Entire loft,Entire home/apt,2,1.0,$100.00,168,4.88
697837,Cozy STUDIO - full extras in  MILAN,ORTOMERCATO,45.45462,9.22651,2,Entire rental unit,Entire home/apt,4,1.0,$70.00,164,4.75
1028008,"Loft Cascia 6, Modern Living in Milan",TORINO,45.5123,9.24488,1,Entire rental unit,Entire home/apt,6,1.0,$265.00,364,0.0
918194,"THE NEST ON THE ROOF (2+1) baby bed, fast WIFI",BUENOS AIRES,45.47562,9.2042,3,Entire rental unit,Entire home/apt,3,1.0,$109.00,201,4.68
1028515,"Modern, fully furnished apartment",CORSICA,45.46769,9.23198,2,Entire rental unit,Entire home/apt,2,1.0,$89.00,32,4.76
698687,Cosy & central modern studio flat,XXII MARZO,45.46105,9.22242,1,Entire rental unit,Entire home/apt,1,1.0,$90.00,225,4.9
919349,Rent apt Tortona/Navigli upto 4P,PORTA ROMANA,45.45252,9.16782,2,Entire rental unit,Entire home/apt,4,2.0,$132.00,81,4.0
699290,confortable bed place!,PADOVA,45.50178,9.23463,5,Shared room in rental unit,Shared room,1,1.0,$24.00,354,4.66
700050,Villa with garden near to Rho Fiera,NAVIGLIO GRANDE,45.49491,9.15578,3,Private room in townhouse,Private room,3,2.0,$98.00,11,4.35
702139,MILAN ROMANTIC-DUOMO-EXPO,PIOLA,45.48922,9.16596,2,Entire rental unit,Entire home/apt,4,2.0,$109.00,239,4.86
1028560,Loft near Fiera and CreativeAcademy,NAVIGLIO GRANDE,45.49762,9.13759,5,Entire loft,Entire home/apt,2,1.0,$63.00,0,4.5
1028722,Zona Tortona? Et voilà...!!!,GIAMBELLINO,45.45137,9.15361,1,Entire rental unit,Entire home/apt,4,2.0,$63.00,364,4.73
922867,"Design Apartment, Milan City Center - Duomo",CASTELLO,45.4551,9.20155,18,Entire rental unit,Entire home/apt,2,,$121.00,236,4.8
1028829,Amazingly comfortable apt area 3,CITY LIFE,45.47931,9.23656,1,Entire rental unit,Entire home/apt,4,2.0,$85.00,358,5.0
1029149,Standard One bedroom Apartment,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,3,1.0,$180.00,0,5.0
709463,Cosy Place Tortona- Mudec Museum- Darsena,PORTA ROMANA,45.45347,9.15904,5,Entire rental unit,Entire home/apt,4,1.0,$73.00,35,4.38
925938,Private SUITE w. Bathroom Porta Venezia,BUENOS AIRES,45.4723,9.21029,1,Private room in rental unit,Private room,2,1.0,$69.00,71,4.67
709966,Town centre - metrò Porta Romana,CASTELLO,45.45626,9.20364,1,Entire rental unit,Entire home/apt,2,1.0,$48.00,239,4.64
710637,"STUDIO CLOSE TO BOCCONI University, NABA, IULM",NAVIGLIO GRANDE,45.44588,9.16243,4,Entire rental unit,Entire home/apt,2,1.0,$53.00,173,5.0
1029774,The perfect room in Milan,BUENOS AIRES,45.47715,9.21623,1,Private room in rental unit,Private room,1,1.0,$100.00,50,4.78
930303,Luxury nest in downtown Milan,PAGANO,45.47237,9.15905,1,Entire rental unit,Entire home/apt,4,1.0,$98.00,142,4.93
1029777,Room Milano Design week 2022 - Tortona area,WASHINGTON,45.45939,9.16378,5,Private room in rental unit,Private room,2,1.0,$220.00,364,4.0
932684,Tango Apartment-Milan City Centre,CASTELLO,45.4565,9.1982,1,Entire rental unit,Entire home/apt,2,1.0,$61.00,322,4.88
1029915,Amazing flat on Naviglio Grande,PORTA ROMANA,45.45102,9.16701,1,Entire rental unit,Entire home/apt,4,2.0,$150.00,293,4.82
711493,Appartamento zona  Naviglio con Garden privato,NAVIGLIO GRANDE,45.44852,9.17662,1,Entire condo,Entire home/apt,3,1.0,$85.00,286,4.76
933303,Big Colored House,MOLISE,45.44758,9.21938,1,Entire home,Entire home/apt,5,2.0,$280.00,352,5.0
713411,Sunny Design Loft in Milan,GIAMBELLINO,45.44989,9.14857,15,Entire loft,Entire home/apt,4,1.0,$105.00,171,4.8
713786,Precious design bijoux downtonw,DUOMO,45.46264,9.18849,9,Entire rental unit,Entire home/apt,3,1.0,$200.00,359,4.54
1030247,LIVE AT THE PALAZZO in the CENTER,DUOMO,45.4599,9.18112,2,Entire rental unit,Entire home/apt,2,1.0,$130.00,0,4.86
1033982,Beautiful aprt. for exclusive use,MOLISE,45.448,9.21255,1,Entire condo,Entire home/apt,2,1.0,$74.00,8,4.78
1034411,1-Bedroom 5 km from Fiera Milano,NAVIGLIO GRANDE,45.49578,9.1359,5,Entire rental unit,Entire home/apt,2,1.0,$59.00,0,5.0
933852,Nice bedroom in a big house,GIAMBELLINO,45.44623,9.12544,1,Private room in condo,Private room,2,1.0,$89.00,362,4.96
1035314,Very attractive apartment in Milan - Navigli area,PORTA TICINESE,45.4464,9.17961,2,Entire rental unit,Entire home/apt,6,2.0,$145.00,0,4.85
1036449,Romantic apartment in Corso Como,REPUBBLICA,45.4822,9.18798,1,Entire rental unit,Entire home/apt,3,1.0,$70.00,52,4.39
715392,Glamour next to Leonardo's Cenacolo,VIA SAN VITTORE,45.46963,9.17063,1,Entire rental unit,Entire home/apt,3,1.0,$90.00,167,4.9
715925,Bilocale con due camere e due bagni,MOLISE,45.45018,9.2164,7,Entire rental unit,Entire home/apt,4,2.0,$300.00,178,1.0
935594,San Fermo 1  Apartments 2 adults,BRERA,45.47554,9.18942,34,Entire serviced apartment,Entire home/apt,2,1.0,$167.00,217,4.54
1036695,Beautiful & Happy in Central Milan,SARPI,45.47934,9.17437,20,Entire rental unit,Entire home/apt,4,1.0,$94.00,0,4.57
1037333,Design and tradition - Porta Volta,SARPI,45.48373,9.18159,7,Private room in bed and breakfast,Private room,2,1.0,$100.00,85,5.0
936562,Pop Flat with Parking in Milan Shopping District,BUENOS AIRES,45.48467,9.21342,3,Entire rental unit,Entire home/apt,2,1.0,$87.00,81,4.63
1039269,Breethin' Milan Loft,ITALIA,45.43745,9.18467,1,Entire loft,Entire home/apt,2,2.0,$50.00,0,4.76
1041869,Villa Liberty con giardino,NAVIGLIO GRANDE,45.49263,9.14844,1,Private room in villa,Private room,2,1.0,$80.00,363,4.88
717747,A small cosy flat downtown Milan!,XXII MARZO,45.46486,9.20909,2,Entire rental unit,Entire home/apt,2,1.0,$84.00,232,4.32
718020,NouvelleVague room w/balcony- 10min by Navigli,SAN CRISTOFORO,45.43882,9.15432,4,Private room in rental unit,Private room,1,1.0,$38.00,59,4.3
938909,Milano centro camera vicino Duomo,CASTELLO,45.45867,9.20567,2,Private room in rental unit,Private room,1,1.0,$47.00,0,4.57
723981,Double Room - Milan Central Station,CERMENTATE,45.48323,9.20299,5,Room in boutique hotel,Private room,2,1.0,$96.00,355,4.42
938960,BLUE ROOM next to the central Cors,CITY LIFE,45.48509,9.22661,3,Private room in rental unit,Private room,2,1.0,$137.00,365,4.0
1042549,LOFT D'ARTISTA,RONCHETTO,45.44411,9.142,2,Entire loft,Entire home/apt,3,1.0,$100.00,81,4.9
942403,LOVELY STUDIO WITH ATTIC ON NAVIGLI,NAVIGLIO GRANDE,45.45231,9.17191,3,Entire rental unit,Entire home/apt,2,1.0,$100.00,1,5.0
730692,Beatiful apartment in trendy NoLo,PADOVA,45.49852,9.22457,1,Entire rental unit,Entire home/apt,2,1.0,$25.00,142,4.67
946414,Lovely apartment for Expo,WAGNER,45.45535,9.14897,1,Entire rental unit,Entire home/apt,3,1.0,$84.00,301,4.89
736048,L.A.G.M. - Loft Art Garden Milan,MAGGIOLINA,45.50103,9.19421,1,Entire loft,Entire home/apt,4,1.0,$75.00,83,4.81
1042759,"Lovely flat near Loreto, Lima and Central Station",BUENOS AIRES,45.47936,9.21941,1,Entire condo,Entire home/apt,3,1.0,$56.00,54,4.74
1043512,APARTMENT IN THE FASHION DISTRICT,BUENOS AIRES,45.47369,9.20916,4,Entire rental unit,Entire home/apt,2,1.0,$42.00,156,4.63
1048002,Design and tradition - PortaVolta 2,REPUBBLICA,45.48374,9.18276,7,Private room in bed and breakfast,Private room,2,1.0,$88.00,87,4.91
1048855,Quiet flat near Bocconi and Navigli,ITALIA,45.44224,9.18298,1,Entire rental unit,Entire home/apt,2,1.0,$85.00,343,4.96
948652,Stanza: Centro/Navigli - East side2,PORTA TICINESE,45.45464,9.17698,3,Private room in condo,Private room,2,1.0,$45.00,0,4.83
737797,Bella ed spaziosa  camera condivisa,BOVISA,45.50054,9.16836,4,Shared room in rental unit,Shared room,1,1.0,$25.00,276,4.94
949022,Stanza: Centro/Navigli: Host side1,PORTA TICINESE,45.4544,9.17632,3,Private room in rental unit,Private room,2,1.0,$45.00,0,4.73
739252,rent my apartment for short periods,VIA SAN VITTORE,45.47025,9.16827,1,Entire rental unit,Entire home/apt,2,1.0,$87.00,332,4.81
752066,Room with A/C: 15' from Duomo and 10' from Navigli,SARCA,45.43267059326172,9.183494567871094,3,Private room in condo,Private room,4,1.0,$54.00,99,4.68
1050333,Cute and sunny FLAT Porta Venezia,BUENOS AIRES,45.47447,9.21328,2,Entire rental unit,Entire home/apt,2,1.0,$80.00,234,4.48
950392,Garrett on Naviglio Grande,NAVIGLIO GRANDE,45.45285,9.17317,1,Entire rental unit,Entire home/apt,2,1.0,$109.00,65,4.85
1052451,Old Style Milano - Cozy apartment,CORSICA,45.46196,9.23407,1,Entire rental unit,Entire home/apt,2,1.0,$51.00,183,4.85
951546,Single bedroom P.ta Venezia-MI,BUENOS AIRES,45.47696,9.20825,1,Entire rental unit,Entire home/apt,3,2.0,$180.00,45,4.78
955366,BRIGHT ROOM W/LUXURY PRIVATE BATH NEAR METRO,CERMENTATE,45.45999,9.1051,2,Private room in home,Private room,1,1.0,$60.00,264,4.84
1053345,Cozy Home near by Center,SARPI,45.48392,9.16525,2,Private room in rental unit,Private room,2,1.0,$55.00,12,4.59
1053413,Cozy Central Park Home,SARPI,45.48408,9.16342,2,Private room in rental unit,Private room,1,1.0,$53.00,258,4.76
753046,San Babila apartment,CASTELLO,45.46962,9.20348,6,Entire rental unit,Entire home/apt,2,1.0,$61.00,360,4.52
756000,Triple with 3 Single or 1 Single + 1 Double Beds,CERMENTATE,45.48323,9.20299,5,Room in boutique hotel,Private room,3,1.0,$116.00,322,4.67
756319,"Modern 1-BR at Bocconi, Navigli, Porta Ticinese",PORTA TICINESE,45.45191,9.18472,13,Entire rental unit,Entire home/apt,4,1.0,$113.00,339,4.49
756773,39rentals - Mary,PIOLA,45.48579,9.18757,10,Entire rental unit,Entire home/apt,4,1.0,$500.00,365,4.63
1058256,BILOCALE NAVIGLI SALONE DEL MOBILE,NAVIGLIO GRANDE,45.45134,9.16886,1,Entire rental unit,Entire home/apt,4,2.0,$600.00,365,
1067633,"Apartment (""mansarda"") in calm area",WAGNER,45.46229,9.14087,1,Entire rental unit,Entire home/apt,1,1.0,$130.00,365,
957146,Romantic Location with Unique Sky View from the Sofa,SARPI,45.48122,9.17735,2,Entire rental unit,Entire home/apt,2,1.0,$90.00,146,4.85
1071178,Cosy Apartment Navigli Darsena,NAVIGLIO GRANDE,45.45332,9.17634,3,Entire rental unit,Entire home/apt,5,2.0,$120.00,9,4.66
1073213,Superior One bedroom Apartment,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,4,1.0,$195.00,0,
757409,Cozy attic in Navigli area,GIAMBELLINO,45.44596,9.14222,1,Entire condo,Entire home/apt,3,1.0,$141.00,108,4.75
959677,MM VENEZIA confort and silence,BUENOS AIRES,45.47535,9.20952,3,Private room in condo,Private room,2,1.0,$49.00,213,4.84
758635,Penthouse Fashion area - Navigli,GIAMBELLINO,45.44973,9.15069,2,Private room in rental unit,Private room,1,1.0,$69.00,178,4.8
763503,big house milano pedestrian centre,SARPI,45.48099,9.17046,9,Entire rental unit,Entire home/apt,6,4.0,$886.00,359,4.67
767645,Central Lux & Modern Flat,CERMENTATE,45.48117,9.20261,1,Entire rental unit,Entire home/apt,6,2.0,$120.00,0,4.7
959718,"Comfortable, large and elegant apt",WASHINGTON,45.46369,9.15574,2,Entire condo,Entire home/apt,6,3.0,$99.00,219,4.86
768270,independent little flat/wisteria city centre,SARPI,45.48104,9.17066,9,Entire guest suite,Entire home/apt,3,1.0,$171.00,362,5.0
1073988,Navigli: casa ideale per famiglie,ITALIA,45.44207,9.18072,3,Entire rental unit,Entire home/apt,6,2.0,$66.00,64,4.73
1075183,Premium Monolocale,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,2,1.0,$145.00,0,
961760,Very Central Cozy Studio Apartment,BUENOS AIRES,45.47485,9.208914,1,Entire rental unit,Entire home/apt,2,,$80.00,349,4.69
1075212,Cozy and elegant apt in Zona Torton,GIAMBELLINO,45.45091,9.1542,3,Entire rental unit,Entire home/apt,2,1.0,$70.00,0,
768879,BILOCALE  ARCO DELLA PACE,SARPI,45.47827,9.17346,1,Entire rental unit,Entire home/apt,4,1.0,$120.00,360,4.59
962104,PORTA ROMANA subway wifi free  aircond,CASTELLO,45.45239,9.20218,8,Entire rental unit,Entire home/apt,2,1.0,$57.00,319,4.22
768969,Central Milan Wifi Flat & Breakfast,BUENOS AIRES,45.47141,9.20793,1,Entire rental unit,Entire home/apt,2,1.0,"$26,375.00",160,4.92
1075321,Monolocale Standard,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,2,1.0,$140.00,0,
1075374,Superior Monolocale,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,2,1.0,$155.00,0,4.5
1078475,Camera singola,DUOMO,45.45984,9.19147,7,Private room in rental unit,Private room,1,1.0,$70.00,0,
963222,Central location near china town,SARPI,45.48176,9.17806,1,Entire rental unit,Entire home/apt,4,1.0,$135.00,364,4.95
1079906,Hideaway with Navigli view e wifi!,NAVIGLIO GRANDE,45.45191,9.17374,1,Entire rental unit,Entire home/apt,4,1.0,$81.00,161,4.88
1081215,Premium One Bedroom Apartment,DUOMO,45.45984,9.19147,7,Entire rental unit,Entire home/apt,4,1.0,$185.00,0,
772574,Design apt salone mobile available,VIA SAN VITTORE,45.45799,9.16863,1,Entire rental unit,Entire home/apt,3,1.0,$110.00,0,4.92
963334,"VENTURA-FUORI SALONE 2013, milan",LAMBRATE,45.48263,9.24141,1,Entire rental unit,Entire home/apt,2,1.0,$35.00,234,
773679,LOFT-LOVE stile N.Y. silenzioso!,CERMENTATE,45.4935,9.20704,1,Entire loft,Entire home/apt,3,1.0,$393.00,364,4.43
965203,ELEGANT&BRIGHT SUITE 2/3 Ladies!!,WASHINGTON,45.46325,9.16039,5,Private room in rental unit,Private room,3,1.0,$85.00,55,4.88
786441,WHITE: Gym & Relax Apartment Center Milan,CERMENTATE,45.48212,9.20569,3,Entire loft,Entire home/apt,3,1.0,$157.00,350,4.75
794813,Bilocale accogliente e raffinato,LORETO,45.44056,9.22146,7,Entire rental unit,Entire home/apt,4,2.0,$300.00,179,3.0
1084745,Private Room near Center,BUENOS AIRES,45.47367,9.22299,1,Private room in loft,Private room,2,1.0,$47.00,337,4.81
1085495,Flat of 45mq from near BOCCONI,PORTA ROMANA,45.44049,9.20024,1,Entire rental unit,Entire home/apt,2,1.0,$150.00,339,3.0
965636,home sweet home near city center,WASHINGTON,45.46064,9.15852,1,Entire rental unit,Entire home/apt,4,2.0,$160.00,40,4.82
1086828,lovely house,CORSICA,45.4694,9.23666,2,Private room in condo,Private room,4,1.0,$50.00,200,4.83
802843,Sweet & Comfortable apt.! METRO,LORETO,45.44095,9.22191,5,Entire rental unit,Entire home/apt,4,1.0,$60.00,65,4.75
966079,Cozy Flat in Navigli Area,PORTA ROMANA,45.45334,9.16914,2,Entire rental unit,Entire home/apt,3,1.0,$120.00,264,4.0
966693,BRIGHT&WIDE APARTMENT ON THE CANAL,NAVIGLIO GRANDE,45.44698,9.16443,4,Entire rental unit,Entire home/apt,4,2.0,$68.00,204,
969827,Room charming apartment at Naviglio,NAVIGLIO GRANDE,45.45398,9.17173,1,Private room in rental unit,Private room,3,1.0,$35.00,14,4.69
806673,At Isola district as at home,PIOLA,45.48702,9.1872,1,Entire rental unit,Entire home/apt,3,1.0,$85.00,153,4.88
1089183,"🏠 ALLEGRA HOUSE- last floor, close METRO MM1 🚇",VIALE CORSICA,45.51486,9.22527,1,Entire rental unit,Entire home/apt,4,1.0,$77.00,64,5.0
970760,Appartamento zona Sempione/Arco della Pace,SARPI,45.48102,9.16798,8,Entire rental unit,Entire home/apt,4,1.0,$78.00,150,4.84
1094131,"Isola Area, design&brightness",PIOLA,45.487106,9.188794,1,Entire condo,Entire home/apt,2,1.0,$110.00,66,4.95
810216,••Luxury Bohemian loft NAVIGLI area 6persons••,ITALIA,45.44036,9.17976,3,Entire rental unit,Entire home/apt,6,2.0,$163.00,300,4.68
971695,Terrace loft in Chiesa Rossa,SARCA,45.43223,9.17481,1,Entire rental unit,Entire home/apt,3,2.0,$75.00,111,4.75
812419,Quiet & central apartment in Milan,DUOMO,45.46104,9.1792,1,Entire rental unit,Entire home/apt,2,1.0,$135.00,19,4.88
1096370,Design&Tradition flat on Navigli,NAVIGLIO GRANDE,45.44813,9.16063,1,Entire rental unit,Entire home/apt,2,1.0,$250.00,362,4.78
974116,la mansarda dell'artista Chisesi,LORETO,45.49173,9.21648,6,Entire loft,Entire home/apt,3,1.0,$100.00,363,4.33
815097,In the heart of Milan,DUOMO,45.46015,9.1822,1,Entire condo,Entire home/apt,2,1.0,$120.00,219,4.9
815792,Beautiful big size bedroom in Porta Venezia,BUENOS AIRES,45.47782,9.20454,2,Private room in rental unit,Private room,2,1.0,$119.00,0,4.95
975346,Super apartment navigli!,NAVIGLIO GRANDE,45.45062,9.17698,2,Entire rental unit,Entire home/apt,4,1.0,$150.00,178,4.5
816254,"MILAN CENTER, MICO, TRE TORRI",PAGANO,45.47821,9.16158,1,Entire condo,Entire home/apt,6,2.0,$643.00,258,4.77
976424,Apt in courtyard house. Downtown.,SARPI,45.48031,9.17412,2,Entire rental unit,Entire home/apt,4,2.0,$300.00,0,4.0
1152639,Cozy Loft for rent Milano-Isola,PIOLA,45.49097,9.18397,2,Entire rental unit,Entire home/apt,3,1.0,$50.00,174,
1096459,"Domus Vigliani, luminoso bilocale FieraMilano-City",MONTE ROSA,45.48199,9.1471,3,Entire rental unit,Entire home/apt,3,1.0,$98.00,299,4.75
976705,central chic design apartment,VIA SAN VITTORE,45.46859,9.17286,1,Entire rental unit,Entire home/apt,5,3.0,$220.00,139,5.0
